word,category
फ़र्ज़,neither
कुक,nepali-only
टेस्ट,nepali-only
प्रारंभिक,neither
क्वाँळजी,neither
कसा,neither
आपूर्ति,nepali-only
आद्य,nepali-only
रहा,neither
व्युत्क्रमानुपाती,neither
वृद्धि,nepali-only
कुष्ठ,neither
मित्रों,neither
उच्चारण,nepali-only
हेतु,nepali-only
अंगरेजी,neither
फील्ड,neither
कम्हरिया,neither
फ़त्तू,neither
नहीं-नहीं,neither
प्रमोद,nepali-only
फैलाने,neither
रुपए,neither
मूर,neither
चेतना,nepali-only
खानों,neither
कंधो,neither
दरजी,neither
बरसते,neither
योद्धा,nepali-only
टटोल,neither
लोहार,neither
मेहराब,neither
चार-छह,neither
कूद,neither
कहें,neither
जोब्स,neither
तपस्याजनित,neither
दशा-दिशा।,neither
खिलाडियों,neither
वेन्कटेशवर,neither
विश्लेषण,nepali-only
आया,nepali-only
जाता।,neither
इंगित,neither
निधियां,neither
टूर,neither
संवाददाताओं,neither
बीएस,neither
बुलंदी,neither
भूपेंद्र,neither
टकरा,neither
स्विटज़रलैण्ड,neither
बिदक,neither
अतिक्रांतिकारिता,neither
सीईओ,neither
डिबेट,neither
माइक्रोसाफ्ट,neither
ढाये,neither
द्वीप,nepali-only
नामवर,neither
दुःखी,nepali-only
मददगार,neither
प्रतिगामी,nepali-only
पहेली,nepali-only
गुण्डरदेही,neither
कार्प,neither
उर्स,neither
पूत,nepali-only
बल,nepali-only
मैं,neither
परमार,neither
न्यू,neither
शाहरुख,neither
राज,nepali-only
डोका,neither
प्रयोगकिया।,neither
भीषोण,neither
देवस्थलों,neither
राजेयाना,neither
पुष्कर,nepali-only
तीव्र,nepali-only
द्विपक्षीय,neither
निर्जन,nepali-only
दुपहिया,neither
सँसद,neither
नवल,neither
फाटक,neither
मैक्सिम,neither
परोस,neither
गये,neither
थें।,neither
दक्षिणा,nepali-only
प्रज्ज्वलित,neither
जैसे-जैसे,neither
गोगोल,neither
हाथो,neither
पोलैण्ड,neither
भावनाएं,neither
चैथी,neither
जाना-माना,neither
होरीलाल,neither
आत्मनिर्भर,nepali-only
पितृपक्ष,neither
कारनामा,neither
अब,nepali-only
मनरंजन,neither
शाप,neither
पुत,neither
पुलस्त्य,neither
जगाती,neither
सक्सेना,neither
छोटे-छोटे,neither
इंधन,neither
२मीटर,neither
बौद्धिक,nepali-only
मान्यताएं,neither
भोले,neither
संबद्धता,neither
अदर्स,neither
केशरी,nepali-only
मनवाने,neither
गंवाओ,neither
नागपुर,neither
स्वरूपानंद,neither
हुसैन,neither
मीलों,neither
देनदारियां,neither
नियमित,nepali-only
ठण्ड,neither
प्रशिक्षुओं,neither
अम्ल,nepali-only
वैशिष्ट्य,neither
तैरती,neither
वाइस,neither
ऎसा,neither
हल्की,neither
बढ़ाएँगे,neither
आदर्शों,neither
आउटर,neither
उठेगा,neither
कोचिंग,neither
आ॓र,neither
हरिभूमि,neither
नियत,nepali-only
हैपैटाइटिस,neither
इन,neither
एतना,neither
त्रस्त,neither
तेवर,neither
झड़ने,neither
साढ़े,neither
धुर्लीपार्ली,neither
तमाशा,neither
प्रसारित,nepali-only
न्यायरूपी,neither
क्षेत्रीय,neither
पैमाना,neither
कउन,neither
हड़बड़ाहट,neither
हडसन,neither
फर्टीलाइजर,neither
हास्य,nepali-only
अनशन,nepali-only
गाइड,nepali-only
साये,neither
घटनाएं,neither
डॉट,neither
यूनाइटेड,neither
डिग्रियों,neither
कुन्द,nepali-only
अठारह,neither
स्केण्डीनेवियन,neither
खुदरा,neither
चालाकी,neither
भिजवाना।,neither
सरगुजा,neither
रहिए,neither
स्ट्रोक,neither
रेव,neither
शौक़,neither
हमदर्दी,neither
समकक्ष,neither
दुर्भिक्ष,neither
तलीं,neither
मुझमें,neither
अभी-अभी,neither
घटक,nepali-only
आकर्षक,nepali-only
कहलाती,neither
धंसते,neither
कुंजी,neither
कालेपन,neither
पहलुओं,neither
तीनो,neither
साऊथ,neither
लालपरी,neither
रचनाएँ,neither
मिलेगी।,neither
सह,nepali-only
मोटापा,neither
संगीता,neither
ऐलान,neither
आँखें,neither
आज़ादी,neither
पीहर,neither
बलात्कारियों,neither
छुपकर,neither
सकलो,neither
सेठजी,neither
डियोनोसियस,neither
मैत्रेयी,neither
नेकनीयती,neither
दयावंत,neither
जाता,neither
कालाबाजारी,neither
नामचीन,neither
वर्जित,nepali-only
शस्त्र,nepali-only
पूज्यनीय,neither
प्रवेश,nepali-only
इंटर,neither
कैल्सियम,neither
एडवांस्ड,neither
मैनेजर,neither
दुष्प्रभाव,nepali-only
नायाब,neither
विवशताएं,neither
मुलसमानी,neither
अलसाए,neither
दरख्तों,neither
पत्ते,neither
स्पेशलाइजेशन,neither
नवरात्र,neither
बासोपट्टी,neither
गलाने,neither
परिजन,neither
स्वास,nepali-only
तलाक,nepali-only
कीमत,neither
आवश्यकतऐं,neither
झगड़ा,neither
प्लाजमा,neither
अध्यक्ष,nepali-only
उज्ञल्तऌार,neither
विद्यार्थी,nepali-only
कडाबीन,neither
हिटलरशाही,neither
कटती,neither
पेसी,nepali-only
दस्तावेज़,neither
जर्नी,neither
खंडहर,neither
आहुति,nepali-only
पेचीदा,neither
गौतमी,neither
ऋतु,nepali-only
अध्येताओं,neither
